Captured Time,Latitude,Longitude,Value,Unit,Location Name,Device ID,MD5Sum,Height,Surface,Radiation,Uploaded Time,Loader ID
2020-02-03 17:00:00,37.507551666667,139.94117,72,cpm,,,6449bbf7ce3b30a8e05bc23a0bc40644,,,,2020-02-03 17:00:00,633
2020-02-03 11:00:00,37.505445,0.016666666666667,68,cpm,,,a166df14f60b61095693684fc0f89c54,,,,2020-02-03 11:00:00,614
2020-02-03 11:00:00,37.50725,139.94,55,cpm,,,2fa8bccef282796bcdc297679c4db5b3,,,,2020-02-03 11:00:00,614
2020-02-01 03:00:00,34.066486666667,-118.89521666667,50,cpm,,,da79c21520d3ff3f5ed010a70f4a6d29,,,,2020-02-01 03:00:00,507
2020-02-01 01:00:00,37.673233333333,140.06666666667,48,cpm,,,6cdf740a2304a850185f74c0c4a4b878,,,,2020-02-01 01:00:00,504
2020-02-01 01:00:00,37.674781666667,140.079895,52,cpm,,,6666348e83cbf76e3508f473c302df77,,,,2020-02-01 01:00:00,504
2020-01-12 19:00:00,37.517901666667,139.92547833333,59,cpm,,,5399edc68f223aba0e651fd5c8bdd933,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.737123333333,140.72685333333,454,cpm,,,42482c7028b1d843e2565b6c452057be,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.53961,140.11657666667,47,cpm,,,e6f1f188b207a47d5482a12a1494d694,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.75588,140.70341166667,463,cpm,,,29ab5e66f6bcd461f61db388616c3f39,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.550586666667,139.95,44,cpm,,,556541be00f1251e411dc4909c04b4a7,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.737156666667,140.72683166667,441,cpm,,,bf708a03ba34b20b27890f90f5a14024,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.526595,139.93166666667,59,cpm,,,d8f99c989a46e3f41a0285f7ac9e8a96,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.754973333333,140.68766,384,cpm,,,4f1c5c2ab9c04f7c19f8060e07db4686,,,,2020-01-12 19:00:00,461
2020-01-12 19:00:00,37.747668333333,140.707195,579,cpm,,,9f17d9c657291f929e85f8a6e45c9959,,,,2020-01-12 19:00:00,461
2020-01-12 14:00:00,37.552841666667,139.95877333333,62,cpm,,,f3bf949f96b6cca15463606969e72edd,,,,2020-01-12 14:00:00,456
2020-01-12 12:00:00,37.537458333333,139.95942833333,56,cpm,,,13312da8f50bfbb3bf1cbbc1941821e6,,,,2020-01-12 12:00:00,446
2020-01-12 09:00:00,37.539836666667,140.02078,62,cpm,,,3a7da957e3937913d1c5ee582e9beb4c,,,,2020-01-12 09:00:00,461
2020-01-12 09:00:00,37.737141666667,140.72682833333,430,cpm,,,d6528af9f739cc1f31bc5515a73d8194,,,,2020-01-12 09:00:00,461
2020-01-12 04:00:00,37.554983333333,139.95203,50,cpm,,,22fb5ba33ff448f98d6b2dc3f752bf1e,,,,2020-01-12 04:00:00,456
2017-12-04 01:00:04,35.74591,139.91815,25,cpm,,100161,0a7e9f858fa92623ca16699ed0b26cd1,20,,,2017-12-04 01:00:04.991596,
2017-12-04 00:59:57,37.5635,140.9917,13,status,,48,9e1a6ebc8c13bb887dda3391399bc98d,5,,,2017-12-04 00:59:58.135394,
2017-12-04 00:59:56,35.26828,136.2493,21.2,status,,100129,295612e6bd145a28670ae81b1e928519,100,,,2017-12-04 00:59:57.296042,
2017-12-04 00:59:56,37.5635,140.9917,0,cpm,,0,9bd162e6e63eb45a0e087ab05380571f,5,,,2017-12-04 00:59:57.135478,
2017-12-04 00:59:56,35.26828,136.2493,14,cpm,,100122,fe5bc9525b2406b02bab90dc38caca1b,100,,,2017-12-04 00:59:56.428904,
2017-12-04 00:59:55,37.5635,140.9917,49,cpm,,40,195f8c5667998ff9a814228d2ef206be,5,,,2017-12-04 00:59:56.124192,
2017-12-04 00:59:55,35.26828,136.2493,0,cpm,,100121,8e1cb498ea97985dc11f914b150865a3,100,,,2017-12-04 00:59:55.560507,
2017-12-04 00:59:47,37.796306,140.514413,13.8,status,,100419,e6759b7cfa7e1a7e62dc7dac88eea4ef,65,,,2017-12-04 00:59:47.288529,
2017-12-04 00:59:42,46.316447,6.974947,11,cpm,,54,87b3e5d6434ae72003a8b0782a5625e8,,,,2017-12-04 00:59:42.716163,
2017-12-04 00:59:42,37.796306,140.514413,21,cpm,,100412,02faada3ceece6bce62544b5ea36ac63,65,,,2017-12-04 00:59:42.346323,
2017-12-04 00:59:39,35.615814,139.625711,15.9,celcius,,100189,c4955f06588f1507ad2b4a0d209e4e13,24,,,2017-12-04 00:59:39.193733,
2017-12-04 00:59:37,37.366713,140.53097,19.7,status,,100079,90352119afc40c764869f862b54b3a93,462,,,2017-12-04 00:59:37.299648,
2017-12-04 00:59:36,37.366713,140.53097,17,cpm,,100072,241d68ab0c996bb784cd22f2f3949524,462,,,2017-12-04 00:59:36.39272,
2017-12-04 00:59:35,37.796306,140.514413,72,cpm,,100411,487ac3c38cfcb47f0bd066b22d98cccb,65,,,2017-12-04 00:59:35.561144,
2017-12-04 00:59:35,37.366713,140.53097,53,cpm,,100071,582b1d20ae1bf50e83ad66e54a378f11,462,,,2017-12-04 00:59:35.559968,
2017-12-04 00:59:34,35.615814,139.625711,19,cpm,,100182,91902004e75a9abce40f26ae9fe61fc4,24,,,2017-12-04 00:59:34.552513,
2017-12-04 00:59:29,35.615814,139.625711,54,cpm,,100181,30b43d0186cca51dd61a19e52662d3b4,24,,,2017-12-04 00:59:29.784476,
2017-12-04 00:59:17,42.208,-122.69,20.1,status,,200139,d5ef5d83abb18495400ac90067a00f6f,1978,,,2017-12-04 00:59:17.23333,
2017-12-04 00:59:16,42.208,-122.69,11,cpm,,200132,389f4198ca493b7ee1f0a268c0025e24,1978,,,2017-12-04 00:59:16.407296,
2017-12-04 00:59:14,42.381242,-71.111946,26.8,status,,200099,bae5e8206bbf3e2e9caeec59c9828144,5,,,2017-12-04 00:59:15.083344,
2017-12-04 00:59:14,42.208,-122.69,37,cpm,,200131,35deb35653ee7b928792e3df62ed64b5,1978,,,2017-12-04 00:59:14.551583,
2017-12-04 00:59:14,42.381242,-71.111946,9,cpm,,200092,1f7be35344796ef0262af009b431cd44,5,,,2017-12-04 00:59:14.44679,
2017-12-04 00:59:13,42.381242,-71.111946,30,cpm,,200091,60ad28d1bff88d6a390c75d5ad9ba55c,5,,,2017-12-04 00:59:13.840181,
2017-12-04 00:59:04,38.40362,-122.81847,21.8,status,,200129,b465159e659aa6b8acbd6ccf2fe0777c,65,,,2017-12-04 00:59:04.341731,
2017-12-04 00:59:03,38.40362,-122.81847,12,cpm,,200122,853a050668de63e56cb29d78a9d5d174,65,,,2017-12-04 00:59:03.745958,
2017-12-04 00:59:03,38.40362,-122.81847,41,cpm,,200121,aca93d3b935315a215613df9657141ab,65,,,2017-12-04 00:59:03.315329,
2017-12-04 00:58:58,47.612268,-122.345039,15.2,status,,200079,702d1bc7402ae0ee6b2a77a666c7bbbf,36,,,2017-12-04 00:58:58.5255,
2017-12-04 00:58:58,47.612268,-122.345039,10,cpm,,200072,a6cde45723b3b0e438f8a7a66b7c70a6,36,,,2017-12-04 00:58:58.171689,
2017-12-04 00:58:57,47.612268,-122.345039,30,cpm,,200071,d2763a2e09285dde6f6ca4eba93b9e1c,36,,,2017-12-04 00:58:57.828127,
2017-12-04 00:08:15,42.565128,-70.783562,5.9,celcius,,300009,6a23de82fded87e72d9f16fd3d8cc94a,8,,,2017-12-04 00:58:54.140516,
2017-12-04 00:38:15,42.565128,-70.783562,5.9,celcius,,300009,644b3c2079224f9b9e86ad4a4243b8ea,8,,,2017-12-04 00:58:54.091451,
2017-12-04 00:08:15,42.565128,-70.783562,29,cpm,,300002,ae3f082b5b6072a77566394a6d7ca9ef,8,,,2017-12-04 00:58:52.902008,
2017-12-04 00:38:15,42.565128,-70.783562,27,cpm,,300002,36905900a04b42a95824d5abd127757c,8,,,2017-12-04 00:58:52.892273,
2017-12-04 00:58:51,42.565128,-70.783562,28,cpm,,300002,9f9dffa4149338ecaef66cc69634d215,8,,,2017-12-04 00:58:52.81759,
2017-12-04 00:48:15,42.565128,-70.783562,32,cpm,,300002,05aae7dc3464087cdf454c9d027d9ee0,8,,,2017-12-04 00:58:52.811729,
2017-12-04 00:18:15,42.565128,-70.783562,30,cpm,,300002,0c615e6fb825eb5bdabf194e31b56ef2,8,,,2017-12-04 00:58:52.767487,
2017-12-04 00:28:15,42.565128,-70.783562,29,cpm,,300002,4287042a76b35ca8aeadcba8fce0cb39,8,,,2017-12-04 00:58:52.751515,
2017-12-04 00:38:15,42.565128,-70.783562,26,cpm,,300001,7e31f32add62e8df6358f90924afaf6b,8,,,2017-12-04 00:58:51.68667,
2017-12-04 00:08:15,42.565128,-70.783562,18,cpm,,300001,ee656ac6db93e039423c1ef57e1d6918,8,,,2017-12-04 00:58:51.64129,
2017-12-04 00:48:15,42.565128,-70.783562,35,cpm,,300001,f482cefee07fb8691f3625bc047be640,8,,,2017-12-04 00:58:51.544998,
2017-12-04 00:58:51,42.565128,-70.783562,45,cpm,,300001,2fa1ee279c819b36edf3faf62beed65b,8,,,2017-12-04 00:58:51.539997,
2017-12-04 00:18:15,42.565128,-70.783562,35,cpm,,300001,a76530e1fa7e94897010ccddf5b7a8c4,8,,,2017-12-04 00:58:51.530641,
2017-12-04 00:28:15,42.565128,-70.783562,33,cpm,,300001,d899bdc81ed5adeea365b8cdcc2e6a28,8,,,2017-12-04 00:58:51.513872,
2017-12-04 00:58:48,37.496139,140.986419,16.1,status,,100209,4dffba6adff429d49bcfb2b8c49b75b1,10,,,2017-12-04 00:58:48.390318,
2017-12-04 00:58:43,37.496139,140.986419,62,cpm,,100202,b8b5a51d3ecb3b541ad8c86761a0f363,10,,,2017-12-04 00:58:43.503677,
2017-12-04 00:58:41,34.4883,136.165,8.1,status,,100039,0c5463c82913ad391f74733b457ea3a6,535,,,2017-12-04 00:58:41.777493,
2017-12-04 00:58:40,37.32925,140.978431,16.6,status,,100099,f8f007d7137a040dbb24fecaaf4cbcea,67,,,2017-12-04 00:58:40.492165,
2017-12-04 00:58:36,34.4883,136.165,16,cpm,,100032,a42a35145b8b0adc61e307e4c0acd60f,535,,,2017-12-04 00:58:36.688805,
2017-12-04 00:58:36,37.496139,140.986419,150,cpm,,100201,de56e7df740c72673ec91f03a2d950e4,10,,,2017-12-04 00:58:36.324598,
2017-12-04 00:58:35,37.32925,140.978431,51,cpm,,100092,d5a8ebe5fa9ac1e7d1f60040ab98bf6c,67,,,2017-12-04 00:58:35.344496,
2017-12-04 00:58:29,34.4883,136.165,53,cpm,,100031,fbd1b1e460aac731b852040f9fd33794,535,,,2017-12-04 00:58:30.013352,
2017-12-04 00:58:28,37.32925,140.978431,131,cpm,,100091,a54985d47342aaf043af53baa3357e19,67,,,2017-12-04 00:58:28.566206,
2017-12-04 00:58:04,37.056757,-122.138333,44,cpm,,178,947c3f236882873d8bca3c67733c413b,,,,2017-12-04 00:58:04.563108,
2017-12-04 00:58:00,37.4932,139.93305,35,cpm,,101,057d56144d9ef743b1281bf5cc2bc87c,,,,2017-12-04 00:58:00.504025,
2017-12-04 00:57:43,25.0439,121.529,40,cpm,,75,818b9e4b5e13af895302447233ffb3f1,,,,2017-12-04 00:57:43.966778,
2017-12-04 00:57:39,37.7233303,140.4767968,21.8,status,,100429,cc5c830920492b6f0be63968948a5fbd,145,,,2017-12-04 00:57:40.055935,
2017-12-04 00:57:34,37.7233303,140.4767968,15,cpm,,100422,6d8c6b06ba8b2b4d02cee32831787ea9,145,,,2017-12-04 00:57:34.992689,
2017-12-04 00:57:28,37.7233303,140.4767968,50,cpm,,100421,8d0c590521c29840d6f5d78a365fbed7,145,,,2017-12-04 00:57:28.181175,
2017-12-04 00:57:18,37.64444,140.797711,19,celcius,,100179,37504ae2bd28865a3556cf94241c39af,426,,,2017-12-04 00:57:18.777654,
2017-12-04 00:57:18,37.64444,140.797711,41,cpm,,100172,4a6b13a5612383f6071423f071979f3c,426,,,2017-12-04 00:57:18.434547,
2017-12-04 00:57:17,37.64444,140.797711,117,cpm,,100171,23c2ab63c7f923ef97afbe8125dde8b8,426,,,2017-12-04 00:57:17.261347,
2017-12-04 00:56:58,35.745861,139.918137,20.3,celcius,,300099,79bebd70b999258fef741437da371f55,,,,2017-12-04 00:57:12.354712,
2017-12-04 00:57:11,37.563007,140.995446,18,celcius,,100089,a62f7946d221b4842add6600d472bb2a,3,,,2017-12-04 00:57:11.956984,
2017-12-04 00:57:11,37.563007,140.995446,21,cpm,,100082,758b6000b2edf2bde7bc558797d15ac7,3,,,2017-12-04 00:57:11.625887,
2017-12-04 00:57:11,37.563007,140.995446,37,cpm,,100081,61ba2b58bf63922c4a316377540a76cb,3,,,2017-12-04 00:57:11.298527,
2017-12-04 00:56:58,35.745861,139.918137,26,cpm,,300092,358aa1e5867c403530ee2214b2cb4d42,,,,2017-12-04 00:57:11.152825,
2017-12-04 00:56:58,35.745861,139.918137,32,cpm,,300091,d7f296c14e61b75f96cced19b3192a85,,,,2017-12-04 00:57:09.936503,
2017-12-04 00:56:59.635,38.3151,-123.0752,83,cpm,,201051,72739919628337ca746fe42312117e64,,,,2017-12-04 00:56:59.993879,
2017-12-04 00:56:54,34.165508,-118.13485,17.5,celcius,,300139,d4b83d2d108539f4862f84583574b055,294,,,2017-12-04 00:56:58.12169,
2017-12-04 00:26:23,34.165508,-118.13485,19.2,celcius,,300139,b24ec8edcd2b35c4b1f96bca44a8da2b,294,,,2017-12-04 00:56:58.083223,
2017-12-03 23:56:23,34.165508,-118.13485,20.9,celcius,,300139,f992d8b9b2296fc5aecb805d1e04b894,294,,,2017-12-04 00:56:58.061222,
2017-12-04 00:56:57,37.495123,140.995519,15.9,status,,100139,a4e0933b50f5e876f90e26bbbe885829,94,,,2017-12-04 00:56:57.294184,
2017-12-04 00:41:23,34.165508,-118.13485,35,cpm,,300132,bf123ebae7fd208d933bb2e09b0a1a92,294,,,2017-12-04 00:56:57.011628,
2017-12-04 00:11:23,34.165508,-118.13485,37,cpm,,300132,fc66ef077c2f512914178a05583458ce,294,,,2017-12-04 00:56:56.933973,
2017-12-04 00:56:54,34.165508,-118.13485,37,cpm,,300132,2ed149ac3818430cf3534d44c548b339,294,,,2017-12-04 00:56:56.90428,
2017-12-04 00:26:23,34.165508,-118.13485,41,cpm,,300132,0dcca8015666ebdb014a099ddc277b88,294,,,2017-12-04 00:56:56.876472,
2017-12-03 23:56:23,34.165508,-118.13485,39,cpm,,300132,45d85f788b5b91e56fb360bc6c029c08,294,,,2017-12-04 00:56:56.839942,
2017-12-04 00:56:56,41.3303,-73.834,27.6,status,,200049,9b046f7c34c0b163a307a0e93cb4292d,36,,,2017-12-04 00:56:56.346011,
2017-12-04 00:41:23,34.165508,-118.13485,41,cpm,,300131,04ecfe9d8a1a670ebc255802611ed9c9,294,,,2017-12-04 00:56:55.765198,
2017-12-04 00:11:23,34.165508,-118.13485,43,cpm,,300131,2fe9f2a1f57dd331f1e8240e7d4fcacc,294,,,2017-12-04 00:56:55.7206,
2017-12-04 00:56:54,34.165508,-118.13485,43,cpm,,300131,08e1cf9819e5b710176f14f669b5f816,294,,,2017-12-04 00:56:55.642878,
2017-12-04 00:26:23,34.165508,-118.13485,43,cpm,,300131,db0fadee945fd8d15a4c24600aa949ed,294,,,2017-12-04 00:56:55.640952,
2017-12-03 23:56:23,34.165508,-118.13485,42,cpm,,300131,0333d642b60bd6d34b7cfd297a52aef4,294,,,2017-12-04 00:56:55.623057,
2017-12-04 00:56:53,31.833193,130.301922,21.3,celcius,,100229,d9be830683268c68d2d7255b6338d67c,13,,,2017-12-04 00:56:53.771516,
2017-12-04 00:56:53,31.833193,130.301922,14,cpm,,100222,129769c48378069ce77de8a4b136ddc2,13,,,2017-12-04 00:56:53.433694,
2017-12-04 00:56:52,31.833193,130.301922,31,cpm,,100221,99159866ad600befbe8b41ef7b9e143d,13,,,2017-12-04 00:56:53.095706,
2017-12-04 00:56:52,37.495123,140.995519,23,cpm,,100132,eefbff4e40d755c081121b06dc29589e,94,,,2017-12-04 00:56:52.291252,
2017-12-04 00:56:50,41.3303,-73.834,13,cpm,,200042,f7d127fe101b65caa9665a786da728d4,36,,,2017-12-04 00:56:50.821059,
2017-12-04 00:56:45,37.495123,140.995519,63,cpm,,100131,4078f0e221467d26b82cb86c5d1e5536,94,,,2017-12-04 00:56:45.419707,
2017-12-04 00:56:44,41.3303,-73.834,42,cpm,,200041,d1499a131330cfe8e0086f67896b7971,36,,,2017-12-04 00:56:45.160814,
2017-12-04 00:56:26,20.9109,-156.2887,35,cpm,,79,982b6fc84111ebba5adbfa0c1cb4f02f,,,,2017-12-04 00:56:29.328983,
2017-12-04 00:56:11,35.6617,139.742,28,celcius,,100149,9793c97af9c47c000a82d6a300448d28,100,,,2017-12-04 00:56:11.379706,
2017-12-04 00:56:10,35.6617,139.742,8,cpm,,100142,7cdff3be780aa95fc1fabc5b808aa8ed,100,,,2017-12-04 00:56:10.741623,
2017-12-04 00:56:09,35.6617,139.742,31,cpm,,100141,6e025a02149ab965a32eee127258612d,100,,,2017-12-04 00:56:10.036761,
2017-12-04 00:56:07,42.565,-70.783,26.1,status,,100239,db732b2f3c6e9d11913c244424214900,10,,,2017-12-04 00:56:07.415383,
2017-12-04 00:56:06,42.565,-70.783,12,cpm,,100232,58ebaeb1cf8547a923ad72f2069ef91b,10,,,2017-12-04 00:56:06.763178,
2017-12-04 00:56:05,42.565,-70.783,24,cpm,,100231,43f881f686c45601550f8666461e8401,10,,,2017-12-04 00:56:06.127463,
2017-12-04 00:56:05,37.54562,140.398995,27,celcius,,100249,b3f66a0f247f0b8927a6a75b1599928f,238,,,2017-12-04 00:56:05.358307,
2017-12-04 00:56:03,37.54562,140.398995,10,cpm,,100242,11f9f6bd226c71b209eb7f62a17fb578,238,,,2017-12-04 00:56:04.173115,
2017-12-04 00:56:03,37.54562,140.398995,42,cpm,,100241,7f0c8c17f3aa54f6bce0dc1914eae88b,238,,,2017-12-04 00:56:03.7933,
2017-12-04 00:56:02,32.475844,130.60662,25.5,celcius,,100119,08791a340c0ce76f9ca8d322d5eefc0f,11,,,2017-12-04 00:56:02.229738,
2017-12-04 00:55:55,35.659491,139.72785,19.6,status,,100029,acdb31d830cb4522d3860a09538f335d,92,,,2017-12-04 00:55:55.979847,
2017-12-04 00:55:55,35.659491,139.72785,29,cpm,,100022,c622cdf460ce0594f8f8c55df9dd3486,92,,,2017-12-04 00:55:55.272816,
2017-12-04 00:55:54,35.659491,139.72785,12,cpm,,100021,79445abbdc1ef2c4e8f997c04330ad45,92,,,2017-12-04 00:55:54.580765,
2017-12-04 00:55:51,42.812292,-70.872505,35,cpm,,99,24a80b4a87f78ff94eb24cf3f6b29a20,,,,2017-12-04 00:55:51.594991,
2017-12-04 00:55:49,37.0105,140.9253,19.5,status,,100109,fcada929cad7ff9d4ee53ebb47b37181,100,,,2017-12-04 00:55:49.623086,
2017-12-04 00:55:43,37.0105,140.9253,15,cpm,,100102,8649558e16dfb7908435eb09e3d9afb3,100,,,2017-12-04 00:55:43.989997,
2017-12-04 00:55:39,34.995197,135.764331,40,cpm,,74,16e99925875f39b0f4dea0e968c3a0cf,,,,2017-12-04 00:55:39.394533,
2017-12-04 00:55:38,37.0105,140.9253,52,cpm,,100101,78a01f5e1b14e34a34431b8a8156c786,100,,,2017-12-04 00:55:38.355644,
2017-12-03 19:55:37,55.1751,61.3216,0.0572,usv,Chelyabinsk city,191,ecbd061adced15eaff9d73b86e1249a2,220,,,2017-12-04 00:55:38.056952,
2017-12-04 00:55:29,38.8129,-77.125,34.1,status,,200059,4ca5d3ba476974fadeaaa185790c108e,36,,,2017-12-04 00:55:29.789216,
2017-12-04 00:55:23,38.8129,-77.125,17,cpm,,200052,53dedae3542bd1c5bb01aa2022cf7b5d,36,,,2017-12-04 00:55:23.891254,
2017-12-04 00:55:21,37.21798,141.00097,28.3,status,,100309,7434deec82c10b0ff482efc0b8315f30,9,,,2017-12-04 00:55:21.403102,
2017-12-04 00:55:20,37.21798,141.00097,13,cpm,,100302,841e9d4062d2ab6fa3b62b43d7202d4a,9,,,2017-12-04 00:55:20.532416,
2017-12-04 00:55:19,37.21798,141.00097,46,cpm,,100301,a5e50439dc86b5345ab5976226bdf197,9,,,2017-12-04 00:55:19.736142,
2017-12-04 00:55:17,38.8129,-77.125,24,cpm,,200051,deef8eae97315681c830d8ccb56a2acd,36,,,2017-12-04 00:55:18.228373,
2017-12-04 00:55:11.78,37.442836,-122.128094,12,cpm,,106,56a81f1520c2d4d1ffde0e3150b59a22,3,,,2017-12-04 00:55:12.069096,
2017-12-04 00:55:08,37.659,140.459,18,status,,100019,2838d5e1c8dfb773b034a8a4d47c8ea6,209,,,2017-12-04 00:55:09.074156,
2017-12-04 00:55:08,37.659,140.459,16,cpm,,100012,51f0203facdef590db593cf8b18feb77,209,,,2017-12-04 00:55:08.299208,
2017-12-04 00:55:07,37.659,140.459,37,cpm,,100011,dde37fc822d9d77186a27089e9636e8b,209,,,2017-12-04 00:55:07.463493,
2017-12-04 00:55:06.779,37.442836,-122.128094,28,cpm,,107,2973c49adc7bcd79bb9e8241dd57fd1c,3,,,2017-12-04 00:55:07.140503,
2017-12-04 00:55:03,35.74591,139.91815,20.6,celcius,,100169,40fc6edb76e116173901bd2bce419939,20,,,2017-12-04 00:55:03.625179,
2017-12-04 00:55:03,35.74591,139.91815,0,cpm,,100162,c5a420dc9c3f639c479153483cbf09ca,20,,,2017-12-04 00:55:03.335869,
2017-12-04 00:55:02,35.74591,139.91815,27,cpm,,100161,2b1298cefe784a2a2fafbca8cd817fd0,20,,,2017-12-04 00:55:03.138444,
2017-12-04 00:54:53,35.26828,136.2493,21.2,status,,100129,b70299149ac76ececece85fa7046d174,100,,,2017-12-04 00:54:53.692123,
2017-12-04 00:54:52,37.5635,140.9917,12.9,status,,48,1353895f7707cc9fee7dfb2c1965a78a,5,,,2017-12-04 00:54:53.115887,
2017-12-04 00:54:52,35.26828,136.2493,16,cpm,,100122,334d63d60711430b7e2d97d8b4e4d856,100,,,2017-12-04 00:54:52.923528,
2017-12-04 00:54:51,35.26828,136.2493,0,cpm,,100121,625431f2210859af07e695b19bbf8ab0,100,,,2017-12-04 00:54:52.100096,
2017-12-04 00:54:51,37.5635,140.9917,0,cpm,,0,9143a4ae91099a1a2e463645ecf00245,5,,,2017-12-04 00:54:52.090696,
2017-12-04 00:54:50,37.5635,140.9917,48,cpm,,40,41d631e3bfaeabfd878c8080c63b1473,5,,,2017-12-04 00:54:51.113644,
2017-12-04 00:54:40,46.316447,6.974947,15,cpm,,54,92adb2b241839a69ca95c7e08342330f,,,,2017-12-04 00:54:41.150441,
2017-12-04 00:54:33,37.366713,140.53097,19.5,status,,100079,c961e1a576f8f49d448e6e6226fa330f,462,,,2017-12-04 00:54:33.705622,
2017-12-04 00:54:32,37.366713,140.53097,16,cpm,,100072,ba70ada3420691e843cb722165899aa6,462,,,2017-12-04 00:54:32.859971,
2017-12-04 00:54:31,37.366713,140.53097,49,cpm,,100071,34c93771310bb086ef5a3960efbacc72,462,,,2017-12-04 00:54:32.115373,
2017-12-04 00:54:28,37.796306,140.514413,13.3,status,,100419,d9fca31feb878a7cb1307776abf308df,65,,,2017-12-04 00:54:28.25711,
2017-12-04 00:54:23,37.796306,140.514413,23,cpm,,100412,b187b47864d6bfbd9a9e9cb85ca58b00,65,,,2017-12-04 00:54:23.31153,
2017-12-04 00:54:22,35.615814,139.625711,15.9,celcius,,100189,5676f18cdc0b291029939636acacff96,24,,,2017-12-04 00:54:22.393574,
2017-12-04 00:54:17,35.615814,139.625711,19,cpm,,100182,3f85367634751f4df52ba12c305a7e87,24,,,2017-12-04 00:54:17.596854,
2017-12-04 00:54:16,37.796306,140.514413,69,cpm,,100411,b01e4552bf68be3d474a05515590af25,65,,,2017-12-04 00:54:16.53944,
2017-12-04 00:54:12,35.615814,139.625711,54,cpm,,100181,986302202044e60c77948d543a0f22f0,24,,,2017-12-04 00:54:12.863891,
2017-12-04 00:54:11,42.381242,-71.111946,26.9,status,,200099,05e65eea09d3061e12b51c291ad823cf,5,,,2017-12-04 00:54:12.110174,
2017-12-04 00:54:11,42.381242,-71.111946,15,cpm,,200092,fd6f59f71ead4b97b2d709d6fd22125b,5,,,2017-12-04 00:54:11.531841,
2017-12-04 00:54:10,42.208,-122.69,20.2,status,,200139,c54b5aade657584d154f46bd367ab9f7,1978,,,2017-12-04 00:54:11.064676,
2017-12-04 00:54:10,42.381242,-71.111946,24,cpm,,200091,fd99b9b9fdfde555f7ec441d37449d09,5,,,2017-12-04 00:54:10.861285,
2017-12-04 00:54:09,42.208,-122.69,14,cpm,,200132,032bd7b10eea2b5511cb1a2a13e3b4d7,1978,,,2017-12-04 00:54:09.211017,
2017-12-04 00:54:07,42.208,-122.69,39,cpm,,200131,fa3dafa9a39b0e9d70f7c65b09ed8c6b,1978,,,2017-12-04 00:54:07.52439,
2017-12-04 00:54:00,38.40362,-122.81847,21.8,status,,200129,1f69f0919c9e1bc1ab5d32c857cea95c,65,,,2017-12-04 00:54:00.578823,
2017-12-04 00:53:59,38.40362,-122.81847,14,cpm,,200122,4642d2822c07a9d03613b3960c3d55b5,65,,,2017-12-04 00:54:00.105999,
2017-12-04 00:53:59,38.40362,-122.81847,42,cpm,,200121,ab19ab4f710f88e38643977b4f0a6fb2,65,,,2017-12-04 00:53:59.660352,
2017-12-04 00:53:56,47.612268,-122.345039,15.2,status,,200079,60e8a9398a764bc4a28a22bea1d9d0fc,36,,,2017-12-04 00:53:56.315512,
2017-12-04 00:53:55,47.612268,-122.345039,13,cpm,,200072,c6c35774d6c7ad95d79a0c86217165f7,36,,,2017-12-04 00:53:55.944299,
2017-12-04 00:53:55,47.612268,-122.345039,26,cpm,,200071,2a2bbc9b2c829267185b0cf7addc29a6,36,,,2017-12-04 00:53:55.554442,
2017-12-04 00:53:28,37.496139,140.986419,15.8,status,,100209,10edaf103bf2f2b83c7d920e4fb02b54,10,,,2017-12-04 00:53:29.123115,
2017-12-04 00:53:24,37.496139,140.986419,67,cpm,,100202,2e6c2675bf2833a385a01508cf7edaf8,10,,,2017-12-04 00:53:24.224163,
2017-12-04 00:53:20,37.32925,140.978431,16.3,status,,100099,300af91b56e93e0454a61cb193d68731,67,,,2017-12-04 00:53:21.123912,
2017-12-04 00:53:19,34.4883,136.165,8,status,,100039,094ec96783e402b6ad47f84993f3956e,535,,,2017-12-04 00:53:19.175298,
2017-12-04 00:53:17,37.496139,140.986419,155,cpm,,100201,0e93b37c6edd2a3b9d846166e62f54e0,10,,,2017-12-04 00:53:17.501078,
2017-12-04 00:53:16,37.32925,140.978431,55,cpm,,100092,300dde373bbbdb0993bd48aaf9d59070,67,,,2017-12-04 00:53:16.183874,
2017-12-04 00:53:13,34.4883,136.165,17,cpm,,100032,3660a151617805799cec466996f74bb6,535,,,2017-12-04 00:53:14.226749,
2017-12-04 00:53:09,37.32925,140.978431,124,cpm,,100091,fb26ad01456ade2611654f2effdc01c9,67,,,2017-12-04 00:53:09.419826,
2017-12-04 00:53:07,34.4883,136.165,46,cpm,,100031,353f0224a9cfdcc7309bfd88a93f234e,535,,,2017-12-04 00:53:07.428126,
2017-12-04 00:53:04,37.056757,-122.138333,51,cpm,,178,c1c1719b5251636fd8f8e16cf13afd0f,,,,2017-12-04 00:53:04.689811,
2017-12-04 00:53:00,37.4932,139.93305,40,cpm,,101,d024324c3d7e127285444c729a78827f,,,,2017-12-04 00:53:00.2657,
